id_operacion,fecha_operacion,precio,public_id,codigo_frente_agua,codigo_vista,codigo_condicion,agente_id,codigo_pais,año,año_mes,mes,vista,condición,país,agente,anio_construc,latitud,longitud,codigo_postal,m2_construccion,m2_terreno,m2_sobre_calle,m2_sotano,pisos,recamaras,banios,anio_renovacion
9259900025,2022-07-12,430000.0,13337446,0,0,5,7,1,2022,2022-07,07-JULY,E-SIN VISTA,A-EXCELENTES CONDICIONES,ESTADOS UNIDOS,SKYLINE PROPERTIES,1954,47.7179,-122.316,98125,438.9,2231.1,1440.0,0.0,1,3,2.5,0
9471200065,2022-10-13,1855000.0,14576042,0,0,5,7,1,2022,2022-10,10-OCTOBER,E-SIN VISTA,A-EXCELENTES CONDICIONES,ESTADOS UNIDOS,SKYLINE PROPERTIES,1952,47.6708,-122.262,98105,1697.7,2926.1,3860.0,1710.0,2,5,3.25,0
9547205225,2022-08-12,540000.0,12870805,0,0,5,7,1,2022,2022-08,08-AUGUST,E-SIN VISTA,A-EXCELENTES CONDICIONES,ESTADOS UNIDOS,SKYLINE PROPERTIES,1918,47.6821,-122.31,98115,496.8,1865.4,980.0,650.0,1,4,1.75,0
9828202215,2022-09-03,665000.0,11398716,0,0,5,7,1,2022,2022-09,09-SEPTEMBER,E-SIN VISTA,A-EXCELENTES CONDICIONES,ESTADOS UNIDOS,SKYLINE PROPERTIES,1921,47.6163,-122.293,98122,658.4,1341.1,1320.0,840.0,1,4,3.0,0
9834200165,2023-04-04,704300.0,14115100,0,0,5,7,1,2023,2023-04,04-APRIL,E-SIN VISTA,A-EXCELENTES CONDICIONES,ESTADOS UNIDOS,SKYLINE PROPERTIES,1928,47.5749,-122.291,98144,545.6,1243.6,1790.0,0.0,2,4,1.5,0
9834200165,2023-04-04,704300.0,14115100,0,0,5,7,1,2023,2023-04,04-APRIL,E-SIN VISTA,A-EXCELENTES CONDICIONES,ESTADOS UNIDOS,SKYLINE PROPERTIES,1928,47.5749,-122.291,98144,545.6,1243.6,1790.0,0.0,2,4,1.5,0
9834200975,2023-02-08,495000.0,14024303,0,0,5,7,1,2023,2023-02,02-FEBRUARY,E-SIN VISTA,A-EXCELENTES CONDICIONES,ESTADOS UNIDOS,SKYLINE PROPERTIES,1948,47.572,-122.29,98144,463.3,1243.6,1520.0,0.0,2,3,3.0,0
9834200975,2023-02-08,495000.0,14024303,0,0,5,7,1,2023,2023-02,02-FEBRUARY,E-SIN VISTA,A-EXCELENTES CONDICIONES,ESTADOS UNIDOS,SKYLINE PROPERTIES,1948,47.572,-122.29,98144,463.3,1243.6,1520.0,0.0,2,3,3.0,0
222029026,2022-09-15,340000.0,12530455,1,2,5,7,1,2022,2022-09,09-SEPTEMBER,C-VISTA ABIERTA,A-EXCELENTES CONDICIONES,ESTADOS UNIDOS,SKYLINE PROPERTIES,1947,47.4285,-122.511,98070,323.1,14719.4,560.0,500.0,1,2,0.75,0
269000240,2022-10-28,1050000.0,13154784,0,2,5,7,1,2022,2022-10,10-OCTOBER,C-VISTA ABIERTA,A-EXCELENTES CONDICIONES,ESTADOS UNIDOS,SKYLINE PROPERTIES,1958,47.6456,-122.389,98199,902.2,2340.9,1550.0,1410.0,1,5,2.25,0
952003435,2022-08-24,420000.0,10540482,0,2,5,7,1,2022,2022-08,08-AUGUST,C-VISTA ABIERTA,A-EXCELENTES CONDICIONES,ESTADOS UNIDOS,SKYLINE PROPERTIES,1922,47.5649,-122.38,98126,249.9,1226.8,820.0,0.0,1,2,1.0,0
1689400375,2022-08-03,1450000.0,12770643,0,2,5,7,1,2022,2022-08,08-AUGUST,C-VISTA ABIERTA,A-EXCELENTES CONDICIONES,ESTADOS UNIDOS,SKYLINE PROPERTIES,1923,47.6385,-122.348,98109,944.9,1188.7,2090.0,1010.0,2,4,3.25,0
1930301325,2023-04-21,1025000.0,11609479,0,2,5,7,1,2023,2023-04,04-APRIL,C-VISTA ABIERTA,A-EXCELENTES CONDICIONES,ESTADOS UNIDOS,SKYLINE PROPERTIES,1904,47.6565,-122.355,98103,847.3,1219.2,1960.0,820.0,2,3,2.75,0
1930301325,2023-04-21,1025000.0,11609479,0,2,5,7,1,2023,2023-04,04-APRIL,C-VISTA ABIERTA,A-EXCELENTES CONDICIONES,ESTADOS UNIDOS,SKYLINE PROPERTIES,1904,47.6565,-122.355,98103,847.3,1219.2,1960.0,820.0,2,3,2.75,0
2024059084,2023-03-11,625000.0,10310164,0,2,5,7,1,2023,2023-03,03-MARCH,C-VISTA ABIERTA,A-EXCELENTES CONDICIONES,ESTADOS UNIDOS,SKYLINE PROPERTIES,1963,47.5515,-122.189,98006,698.0,6548.9,2290.0,0.0,1,4,2.75,0
2024059084,2023-03-11,625000.0,10310164,0,2,5,7,1,2023,2023-03,03-MARCH,C-VISTA ABIERTA,A-EXCELENTES CONDICIONES,ESTADOS UNIDOS,SKYLINE PROPERTIES,1963,47.5515,-122.189,98006,698.0,6548.9,2290.0,0.0,1,4,2.75,0
2338800100,2022-05-06,543200.0,12888404,0,2,5,7,1,2022,2022-05,05-MAY,C-VISTA ABIERTA,A-EXCELENTES CONDICIONES,ESTADOS UNIDOS,SKYLINE PROPERTIES,1940,47.4635,-122.362,98166,859.5,4754.9,1970.0,850.0,2,6,2.25,0
2864600105,2022-06-22,819000.0,12207515,0,2,5,7,1,2022,2022-06,06-JUNE,C-VISTA ABIERTA,A-EXCELENTES CONDICIONES,ESTADOS UNIDOS,SKYLINE PROPERTIES,1908,47.6491,-122.405,98199,649.2,1874.5,1530.0,600.0,2,3,3.5,0
8925100255,2022-06-10,1184000.0,14961889,0,1,5,7,1,2022,2022-06,06-JUNE,D-VISTA ESTÁNDAR,A-EXCELENTES CONDICIONES,ESTADOS UNIDOS,SKYLINE PROPERTIES,1948,47.6826,-122.274,98115,975.4,2286.0,1860.0,1340.0,2,4,2.5,0
8920100041,2023-04-26,815000.0,12888239,0,4,5,7,1,2023,2023-04,04-APRIL,A-VISTA EXCEPCIONAL,A-EXCELENTES CONDICIONES,ESTADOS UNIDOS,SKYLINE PROPERTIES,1962,47.5907,-122.086,98075,905.3,4535.4,1560.0,1410.0,1,4,1.75,0
8920100041,2023-04-26,815000.0,12888239,0,4,5,7,1,2023,2023-04,04-APRIL,A-VISTA EXCEPCIONAL,A-EXCELENTES CONDICIONES,ESTADOS UNIDOS,SKYLINE PROPERTIES,1962,47.5907,-122.086,98075,905.3,4535.4,1560.0,1410.0,1,4,1.75,0
322059311,2023-03-28,355000.0,14874348,0,0,2,7,1,2023,2023-03,03-MARCH,E-SIN VISTA,D-CONDICIONES REGULARES,ESTADOS UNIDOS,SKYLINE PROPERTIES,1993,47.4239,-122.153,98058,542.5,4572.0,1780.0,0.0,2,4,2.5,0
322059311,2023-03-28,355000.0,14874348,0,0,2,7,1,2023,2023-03,03-MARCH,E-SIN VISTA,D-CONDICIONES REGULARES,ESTADOS UNIDOS,SKYLINE PROPERTIES,1993,47.4239,-122.153,98058,542.5,4572.0,1780.0,0.0,2,4,2.5,0
1219000120,2023-03-31,340000.0,14016234,0,0,2,7,1,2023,2023-03,03-MARCH,E-SIN VISTA,D-CONDICIONES REGULARES,ESTADOS UNIDOS,SKYLINE PROPERTIES,1944,47.4619,-122.344,98166,347.5,4096.5,1140.0,0.0,1,4,1.0,0
1219000120,2023-03-31,340000.0,14016234,0,0,2,7,1,2023,2023-03,03-MARCH,E-SIN VISTA,D-CONDICIONES REGULARES,ESTADOS UNIDOS,SKYLINE PROPERTIES,1944,47.4619,-122.344,98166,347.5,4096.5,1140.0,0.0,1,4,1.0,0
1900000060,2022-11-15,313000.0,14405152,0,0,2,7,1,2022,2022-11,11-NOVEMBER,E-SIN VISTA,D-CONDICIONES REGULARES,ESTADOS UNIDOS,SKYLINE PROPERTIES,1925,47.4693,-122.349,98166,472.4,2212.8,1550.0,0.0,2,3,1.5,0
1900000195,2022-06-28,100000.0,14922777,0,0,2,7,1,2022,2022-06,06-JUNE,E-SIN VISTA,D-CONDICIONES REGULARES,ESTADOS UNIDOS,SKYLINE PROPERTIES,1942,47.467,-122.349,98166,283.5,2323.5,930.0,0.0,1,2,1.0,0
2572400100,2022-11-03,302000.0,11725001,0,0,2,7,1,2022,2022-11,11-NOVEMBER,E-SIN VISTA,D-CONDICIONES REGULARES,ESTADOS UNIDOS,SKYLINE PROPERTIES,1906,47.6028,-122.312,98122,487.7,594.4,1600.0,0.0,2,3,1.0,0
3122069029,2022-06-17,120000.0,13172026,0,0,2,7,1,2022,2022-06,06-JUNE,E-SIN VISTA,D-CONDICIONES REGULARES,ESTADOS UNIDOS,SKYLINE PROPERTIES,1945,47.3577,-122.085,98042,301.8,12181.0,990.0,0.0,1,2,1.0,0
3326079016,2023-05-02,190000.0,11359118,0,0,2,7,1,2023,2023-05,05-MAY,E-SIN VISTA,D-CONDICIONES REGULARES,ESTADOS UNIDOS,SKYLINE PROPERTIES,1915,47.6888,-121.909,98014,216.4,355029.0,710.0,0.0,1,2,1.0,0
3326079016,2023-05-02,190000.0,11359118,0,0,2,7,1,2023,2023-05,05-MAY,E-SIN VISTA,D-CONDICIONES REGULARES,ESTADOS UNIDOS,SKYLINE PROPERTIES,1915,47.6888,-121.909,98014,216.4,355029.0,710.0,0.0,1,2,1.0,0
3624079067,2022-05-06,330000.0,14394784,0,0,2,7,1,2022,2022-05,05-MAY,E-SIN VISTA,D-CONDICIONES REGULARES,ESTADOS UNIDOS,SKYLINE PROPERTIES,1972,47.5145,-121.853,98065,472.4,132771.0,1550.0,0.0,2,2,2.0,0
3626079032,2022-07-28,396400.0,12010373,0,0,2,7,1,2022,2022-07,07-JULY,E-SIN VISTA,D-CONDICIONES REGULARES,ESTADOS UNIDOS,SKYLINE PROPERTIES,1983,47.701,-121.857,98014,646.2,65588.7,2120.0,0.0,2,4,2.5,0
4226900211,2022-10-21,560000.0,13813663,0,0,2,7,1,2022,2022-10,10-OCTOBER,E-SIN VISTA,D-CONDICIONES REGULARES,ESTADOS UNIDOS,SKYLINE PROPERTIES,1900,47.6038,-122.314,98122,414.5,1772.1,1360.0,0.0,2,4,1.0,0
9542801410,2023-01-12,286000.0,10348506,0,0,2,7,1,2023,2023-01,01-JANUARY,E-SIN VISTA,D-CONDICIONES REGULARES,ESTADOS UNIDOS,SKYLINE PROPERTIES,1978,47.3003,-122.373,98023,667.5,2560.3,2190.0,0.0,2,4,1.75,0
9542801410,2023-01-12,286000.0,10348506,0,0,2,7,1,2023,2023-01,01-JANUARY,E-SIN VISTA,D-CONDICIONES REGULARES,ESTADOS UNIDOS,SKYLINE PROPERTIES,1978,47.3003,-122.373,98023,667.5,2560.3,2190.0,0.0,2,4,1.75,0
7893804790,2022-10-08,308130.0,14903407,0,3,2,7,1,2022,2022-10,10-OCTOBER,B-VISTA PANORÁMICA,D-CONDICIONES REGULARES,ESTADOS UNIDOS,SKYLINE PROPERTIES,1959,47.4125,-122.33,98198,701.0,2286.0,1650.0,650.0,1,4,2.5,0
620079042,2023-03-21,370000.0,13915087,0,2,2,7,1,2023,2023-03,03-MARCH,C-VISTA ABIERTA,D-CONDICIONES REGULARES,ESTADOS UNIDOS,SKYLINE PROPERTIES,1947,47.2495,-121.97,98022,719.3,32263.1,1180.0,1180.0,1,2,1.0,0
620079042,2023-03-21,370000.0,13915087,0,2,2,7,1,2023,2023-03,03-MARCH,C-VISTA ABIERTA,D-CONDICIONES REGULARES,ESTADOS UNIDOS,SKYLINE PROPERTIES,1947,47.2495,-121.97,98022,719.3,32263.1,1180.0,1180.0,1,2,1.0,0
9808700025,2023-02-09,1500000.0,14075368,0,0,1,7,1,2023,2023-02,02-FEBRUARY,E-SIN VISTA,E-MALAS CONDICIONES,ESTADOS UNIDOS,SKYLINE PROPERTIES,1955,47.6453,-122.214,98004,582.2,6514.8,1910.0,0.0,1,3,1.5,0
9808700025,2023-02-09,1500000.0,14075368,0,0,1,7,1,2023,2023-02,02-FEBRUARY,E-SIN VISTA,E-MALAS CONDICIONES,ESTADOS UNIDOS,SKYLINE PROPERTIES,1955,47.6453,-122.214,98004,582.2,6514.8,1910.0,0.0,1,3,1.5,0
11200290,2022-06-07,546000.0,12910993,0,0,3,7,4,2022,2022-06,06-JUNE,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1998,47.6179,-122.141,98007,466.3,1055.8,1530.0,0.0,2,3,2.5,0
114100304,2022-12-01,515000.0,10355875,0,0,3,7,4,2022,2022-12,12-DECEMBER,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,2003,47.776,-122.246,98028,853.4,6513.6,2800.0,0.0,2,4,2.5,0
522069097,2022-11-23,150000.0,12111809,0,0,3,7,4,2022,2022-11,11-NOVEMBER,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1982,47.422,-122.066,98058,219.5,64659.4,720.0,0.0,1,2,1.0,0
798000457,2023-02-28,235000.0,13669162,0,0,3,7,4,2023,2023-02,02-FEBRUARY,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1934,47.5008,-122.332,98168,399.3,4578.7,1310.0,0.0,1,3,1.0,1984
798000457,2023-02-28,235000.0,13669162,0,0,3,7,4,2023,2023-02,02-FEBRUARY,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1934,47.5008,-122.332,98168,399.3,4578.7,1310.0,0.0,1,3,1.0,1984
820079081,2022-09-09,570000.0,13679246,0,0,3,7,4,2022,2022-09,09-SEPTEMBER,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,2006,47.2411,-121.932,98022,826.0,66385.4,2710.0,0.0,3,4,3.0,0
1186000065,2023-04-14,1000000.0,12136646,0,0,3,7,4,2023,2023-04,04-APRIL,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1909,47.6155,-122.29,98122,877.8,1143.0,2220.0,660.0,2,3,3.0,1991
1186000065,2023-04-14,1000000.0,12136646,0,0,3,7,4,2023,2023-04,04-APRIL,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1909,47.6155,-122.29,98122,877.8,1143.0,2220.0,660.0,2,3,3.0,1991
1377300020,2023-02-17,650000.0,12872255,0,0,3,7,4,2023,2023-02,02-FEBRUARY,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1940,47.6438,-122.403,98199,646.2,2575.0,1060.0,1060.0,1,3,1.5,0
1377300020,2023-02-17,650000.0,12872255,0,0,3,7,4,2023,2023-02,02-FEBRUARY,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1940,47.6438,-122.403,98199,646.2,2575.0,1060.0,1060.0,1,3,1.5,0
1442880640,2022-07-13,504058.0,11875329,0,0,3,7,4,2022,2022-07,07-JULY,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,2013,47.4841,-121.772,98045,887.0,2275.9,2910.0,0.0,2,4,2.75,0
1523089266,2022-07-20,447500.0,14751019,0,0,3,7,4,2022,2022-07,07-JULY,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1990,47.4829,-121.766,98045,707.1,4579.3,2320.0,0.0,2,3,2.5,0
1604601375,2022-06-17,378750.0,13968985,0,0,3,7,4,2022,2022-06,06-JUNE,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1909,47.5644,-122.289,98118,658.4,914.4,1260.0,900.0,2,3,2.5,2011
1773100926,2022-06-01,320000.0,13045949,0,0,3,7,4,2022,2022-06,06-JUNE,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,2013,47.5555,-122.362,98106,466.3,488.3,1140.0,390.0,2,3,3.25,0
2421059009,2023-02-18,413000.0,14448874,0,0,3,7,4,2023,2023-02,02-FEBRUARY,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1977,47.291,-122.118,98092,694.9,42486.7,2280.0,0.0,1,3,1.75,0
2421059009,2023-02-18,413000.0,14448874,0,0,3,7,4,2023,2023-02,02-FEBRUARY,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1977,47.291,-122.118,98092,694.9,42486.7,2280.0,0.0,1,3,1.75,0
2619950060,2022-09-07,465000.0,14096755,0,0,3,7,4,2022,2022-09,09-SEPTEMBER,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,2011,47.7329,-121.966,98019,978.4,2194.6,2410.0,800.0,2,5,4.0,0
2771602427,2022-05-06,438000.0,12092089,0,0,3,7,4,2022,2022-05,05-MAY,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,2010,47.6381,-122.375,98119,298.7,359.4,980.0,0.0,2,2,1.0,0
2787320140,2023-03-22,255000.0,11419517,0,0,3,7,4,2023,2023-03,03-MARCH,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1981,47.4121,-122.172,98031,576.1,2229.3,1100.0,790.0,1,3,2.25,0
2787320140,2023-03-22,255000.0,11419517,0,0,3,7,4,2023,2023-03,03-MARCH,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1981,47.4121,-122.172,98031,576.1,2229.3,1100.0,790.0,1,3,2.25,0
2883200775,2022-11-11,799000.0,12312029,0,0,3,7,4,2022,2022-11,11-NOVEMBER,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1902,47.6849,-122.335,98103,460.2,1273.5,1510.0,0.0,2,3,1.0,1979
3336001946,2023-03-05,263300.0,10494104,0,0,3,7,4,2023,2023-03,03-MARCH,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1951,47.5273,-122.265,98118,274.3,1371.6,900.0,0.0,1,2,1.0,0
3336001946,2023-03-05,263300.0,10494104,0,0,3,7,4,2023,2023-03,03-MARCH,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1951,47.5273,-122.265,98118,274.3,1371.6,900.0,0.0,1,2,1.0,0
3630020090,2023-05-02,454280.0,14762295,0,0,3,7,4,2023,2023-05,05-MAY,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,2004,47.5464,-121.999,98029,448.1,530.7,1170.0,300.0,2,3,2.5,0
3630020090,2023-05-02,454280.0,14762295,0,0,3,7,4,2023,2023-05,05-MAY,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,2004,47.5464,-121.999,98029,448.1,530.7,1170.0,300.0,2,3,2.5,0
3832080610,2023-04-04,270000.0,11689946,0,0,3,7,4,2023,2023-04,04-APRIL,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,2010,47.3352,-122.052,98042,542.5,1528.6,1780.0,0.0,2,3,2.5,0
3832080610,2023-04-04,270000.0,11689946,0,0,3,7,4,2023,2023-04,04-APRIL,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,2010,47.3352,-122.052,98042,542.5,1528.6,1780.0,0.0,2,3,2.5,0
4054520100,2023-02-08,898000.0,14037104,0,0,3,7,4,2023,2023-02,02-FEBRUARY,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1992,47.7319,-122.051,98077,1127.8,19504.5,3700.0,0.0,2,4,2.5,0
4054520100,2023-02-08,898000.0,14037104,0,0,3,7,4,2023,2023-02,02-FEBRUARY,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1992,47.7319,-122.051,98077,1127.8,19504.5,3700.0,0.0,2,4,2.5,0
4068300280,2022-07-06,255000.0,12697769,0,0,3,7,4,2022,2022-07,07-JULY,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1976,47.3433,-122.037,98010,472.4,2962.7,1050.0,500.0,1,3,1.75,0
4137000110,2022-07-23,340000.0,10006559,0,0,3,7,4,2022,2022-07,07-JULY,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1986,47.2643,-122.22,98092,691.9,2413.1,2270.0,0.0,2,3,2.5,0
4137010310,2022-08-20,205000.0,14648584,0,0,3,7,4,2022,2022-08,08-AUGUST,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1989,47.2623,-122.217,98092,548.6,3480.5,1800.0,0.0,1,3,2.0,0
4305600250,2022-10-25,540000.0,14431828,0,0,3,7,4,2022,2022-10,10-OCTOBER,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,2013,47.4797,-122.126,98059,914.4,1667.6,3000.0,0.0,2,4,2.5,0
4324200060,2023-03-10,249000.0,11825304,0,0,3,7,4,2023,2023-03,03-MARCH,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1970,47.4216,-122.174,98031,518.2,2513.7,1010.0,690.0,1,3,1.5,0
4324200060,2023-03-10,249000.0,11825304,0,0,3,7,4,2023,2023-03,03-MARCH,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1970,47.4216,-122.174,98031,518.2,2513.7,1010.0,690.0,1,3,1.5,0
4364700875,2022-07-27,237502.0,14480703,0,0,3,7,4,2022,2022-07,07-JULY,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1951,47.5256,-122.375,98126,298.7,2304.3,980.0,0.0,1,3,1.0,0
5104510340,2023-05-02,358000.0,14555434,0,0,3,7,4,2023,2023-05,05-MAY,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,2002,47.3565,-122.015,98038,557.8,2227.5,1830.0,0.0,2,4,2.5,0
5104510340,2023-05-02,358000.0,14555434,0,0,3,7,4,2023,2023-05,05-MAY,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,2002,47.3565,-122.015,98038,557.8,2227.5,1830.0,0.0,2,4,2.5,0
5466300130,2022-09-15,160000.0,12276349,0,0,3,7,4,2022,2022-09,09-SEPTEMBER,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1981,47.3793,-122.146,98042,506.0,688.2,1660.0,0.0,2,2,2.5,0
5536100005,2022-08-06,2300000.0,13176095,0,0,3,7,4,2022,2022-08,08-AUGUST,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,2013,47.6221,-122.208,98004,1618.5,2687.1,3650.0,1660.0,2,7,4.75,0
6141100320,2023-02-11,570000.0,10227507,0,0,3,7,4,2023,2023-02,02-FEBRUARY,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1926,47.7186,-122.354,98133,457.2,2037.6,1190.0,310.0,1,2,1.0,0
6141100320,2023-02-11,570000.0,10227507,0,0,3,7,4,2023,2023-02,02-FEBRUARY,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1926,47.7186,-122.354,98133,457.2,2037.6,1190.0,310.0,1,2,1.0,0
6150700005,2022-11-29,500000.0,10944796,0,0,3,7,4,2022,2022-11,11-NOVEMBER,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,2008,47.7289,-122.335,98133,579.1,1524.3,1200.0,700.0,1,4,2.5,0
6840701610,2022-06-29,332888.0,13981288,0,0,3,7,4,2022,2022-06,06-JUNE,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,2007,47.6018,-122.299,98122,320.0,313.6,950.0,100.0,2,2,2.5,0
7237300090,2023-03-31,335000.0,14531826,0,0,3,7,4,2023,2023-03,03-MARCH,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,2003,47.371,-122.127,98042,731.5,1386.2,2400.0,0.0,2,5,2.5,0
7237300090,2023-03-31,335000.0,14531826,0,0,3,7,4,2023,2023-03,03-MARCH,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,2003,47.371,-122.127,98042,731.5,1386.2,2400.0,0.0,2,5,2.5,0
7254000100,2022-12-13,680000.0,12677546,0,0,3,7,4,2022,2022-12,12-DECEMBER,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,2001,47.5881,-122.165,98005,627.9,777.5,1900.0,160.0,2,3,2.5,0
7287100177,2023-02-23,525000.0,14788552,0,0,3,7,4,2023,2023-02,02-FEBRUARY,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1992,47.7648,-122.355,98133,835.2,3689.9,1980.0,760.0,1,4,2.5,0
7287100177,2023-02-23,525000.0,14788552,0,0,3,7,4,2023,2023-02,02-FEBRUARY,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1992,47.7648,-122.355,98133,835.2,3689.9,1980.0,760.0,1,4,2.5,0
7374200030,2023-04-14,387000.0,11064518,0,0,3,7,4,2023,2023-04,04-APRIL,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1973,47.7713,-122.307,98155,762.0,2343.9,1250.0,1250.0,1,4,1.75,0
7374200030,2023-04-14,387000.0,11064518,0,0,3,7,4,2023,2023-04,04-APRIL,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1973,47.7713,-122.307,98155,762.0,2343.9,1250.0,1250.0,1,4,1.75,0
7502800050,2022-07-07,659950.0,10501606,0,0,3,7,4,2022,2022-07,07-JULY,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,2014,47.4827,-122.131,98059,1069.8,2865.1,3510.0,0.0,2,4,2.75,0
7504100590,2023-03-23,725000.0,12221702,0,0,3,7,4,2023,2023-03,03-MARCH,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1984,47.6313,-122.045,98074,969.3,2926.1,3180.0,0.0,2,4,2.25,0
7504100590,2023-03-23,725000.0,12221702,0,0,3,7,4,2023,2023-03,03-MARCH,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1984,47.6313,-122.045,98074,969.3,2926.1,3180.0,0.0,2,4,2.25,0
7787100390,2023-04-18,440000.0,10522868,0,0,3,7,4,2023,2023-04,04-APRIL,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1996,47.4876,-121.779,98045,621.8,2318.0,2040.0,0.0,2,3,2.5,0
7787100390,2023-04-18,440000.0,10522868,0,0,3,7,4,2023,2023-04,04-APRIL,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1996,47.4876,-121.779,98045,621.8,2318.0,2040.0,0.0,2,3,2.5,0
7905370440,2022-10-08,469950.0,13929517,0,0,3,7,4,2022,2022-10,10-OCTOBER,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1975,47.7212,-122.211,98034,704.1,2530.8,1300.0,1010.0,1,5,2.5,0
7950302345,2022-08-13,345000.0,13965765,0,0,3,7,4,2022,2022-08,08-AUGUST,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1904,47.5657,-122.285,98118,307.8,932.7,1010.0,0.0,2,3,1.0,0
